,0
38724,168
38725,120
38734,168
38736,168
38738,168
38741,168
38742,96
38746,240
38756,168
38759,168
38765,168
38767,168
38769,168
38772,120
38773,120
38782,120
38784,240
38785,168
38791,168
38802,240
38803,120
38804,120
38806,120
38810,96
38815,168
38816,240
38820,240
38824,120
38830,168
38834,120
38835,168
38844,120
38847,120
38855,96
38860,120
38861,96
38863,120
38869,168
38871,240
38878,168
38882,120
38884,240
38885,168
38891,240
38893,240
38896,168
38902,120
38905,168
38911,240
38915,120
38919,120
38927,120
38929,240
38931,240
38941,168
38942,168
38952,168
38961,168
38962,240
38975,168
38978,72
38983,168
38985,168
38989,168
38994,96
38998,168
39003,240
39009,240
39014,168
39020,168
39023,168
39027,96
39034,240
39039,240
39041,72
39048,120
39051,168
39054,240
39056,72
39059,240
39061,168
39066,240
39080,96
39084,168
39086,168
39089,168
39090,240
39093,168
39099,168
39100,168
39104,72
39105,96
39108,72
39114,168
39116,96
39119,240
39145,168
39163,240
39165,240
39173,168
39180,168
39182,168
39186,240
39193,168
39201,240
39207,120
39213,168
39217,168
39219,240
39221,120
39222,120
39224,240
39234,240
39240,120
39249,120
39254,72
39256,240
39261,120
39263,168
39264,72
39268,168
39271,168
39278,168
39279,168
39287,240
39290,240
39291,168
39294,168
39296,168
39302,240
39307,240
39310,168
39313,240
39317,168
39323,120
39328,240
39331,240
39334,72
39340,120
39350,120
39352,168
39360,168
39362,240
39366,240
39373,120
39375,168
39377,168
39383,240
39385,168
39388,168
39392,120
39395,168
39396,240
39401,240
39407,96
39418,72
39420,240
39425,168
39429,168
39434,240
39437,120
39439,120
39442,120
39447,168
39449,168
39454,240
39467,72
39468,72
39475,168
39479,240
39481,240
39488,72
39489,96
39494,72
39502,120
39507,168
39511,168
39515,168
39516,240
39524,168
39529,168
39532,96
39536,168
39538,120
39550,120
39558,168
39580,240
39582,168
39584,168
39589,168
39592,168
39601,240
39604,240
39609,120
39611,240
39613,240
39614,72
39639,168
39641,120
39645,168
39648,240
39653,168
39656,120
39666,120
39672,168
39677,168
39679,120
39680,96
39681,240
39684,120
39685,168
39702,240
39703,96
39706,240
39711,168
39713,240
39723,240
39725,240
39730,96
39733,168
39736,240
39739,168
39740,168
39742,168
39746,120
39757,168
39761,168
39772,120
39774,168
39775,240
39781,240
39782,168
39786,168
39788,240
39789,240
39792,168
39793,96
39794,168
39797,168
39801,120
39805,120
39811,96
39812,120
39816,168
39836,120
39840,96
39844,120
39846,120
39848,168
39861,120
39868,96
39875,240
39885,168
39891,168
39902,120
39907,168
39909,168
39911,168
39913,240
39916,120
39921,240
39922,72
39923,72
39925,120
39933,96
39936,72
39938,96
39940,120
39945,72
39951,168
39954,168
39958,168
39962,96
39965,120
39972,168
39978,72
39985,168
39989,168
40009,168
40012,240
40016,168
40018,168
40019,240
40021,120
40026,168
40031,72
40034,120
40037,168
40038,168
40046,168
40051,240
40056,120
40058,120
40073,168
40075,240
40076,168
40089,168
40093,240
40098,168
40105,168
40111,96
40120,240
40122,168
40134,72
40143,168
40145,168
40159,120
40161,72
40166,120
40167,72
40173,168
40174,72
40184,240
40186,120
40195,120
40202,240
40208,120
40209,120
40214,72
40216,240
40223,240
40224,168
40227,168
40235,168
40241,168
40243,168
40251,168
40253,168
40255,240
40265,168
40273,240
40275,168
40284,168
40287,240
40288,120
40301,240
40306,168
40314,240
40317,120
40320,168
40329,72
40340,240
40347,168
40349,168
40352,120
40354,72
40355,240
40358,240
40363,168
40371,120
40383,72
40395,168
40401,120
40404,120
40413,168
40415,168
40418,168
40420,168
40422,168
40428,168
40429,168
40431,240
40435,168
40437,120
40442,240
40444,120
40447,168
40451,168
40455,168
40457,168
40463,240
40470,168
40480,168
40481,120
40483,168
40485,240
40486,240
40496,120
40499,168
40505,168
40516,168
40520,168
40524,168
40538,240
40544,168
40547,168
40550,168
40552,120
40555,72
40557,168
40559,120
40566,120
40574,240
40576,240
40581,120
40584,240
40587,168
40588,168
40594,120
40596,240
40605,96
40608,168
40611,120
40616,168
40617,240
40622,72
40627,168
40632,240
40640,168
40649,168
40654,120
40656,120
40663,168
40665,240
40668,168
40674,240
40681,120
40682,168
40686,240
40687,240
40694,168
40697,120
40698,240
40705,168
40714,120
40716,120
40719,240
40727,168
40736,168
40745,168
40746,240
40751,240
40756,96
40758,120
40771,168
40779,168
40782,240
40785,120
40787,240
40788,72
40790,240
40794,240
40795,240
40801,168
40812,168
40826,96
40836,168
40841,168
40844,240
40859,168
40860,240
40870,240
40877,168
40880,240
40886,168
40891,168
40902,96
40925,168
40929,168
40933,168
40943,168
40946,96
40948,120
40965,240
40967,168
40986,120
40990,240
40997,120
41001,168
41009,240
41011,120
41014,168
41020,168
41031,168
41037,120
41040,168
41042,168
41049,168
41051,168
41054,120
41062,168
41076,240
41084,240
41087,168
41093,72
41095,168
41097,240
41104,168
41108,168
41110,240
41115,168
41116,168
41130,168
41138,240
41154,120
41157,168
41169,240
41177,168
41180,168
41184,168
41185,72
41188,168
41189,120
41197,72
41201,72
41220,240
41225,168
41232,96
41243,168
41250,240
41259,168
41266,168
41271,168
41275,168
41278,168
41280,120
41282,240
41285,120
41294,168
41296,120
41298,168
41303,168
41309,168
41312,168
41316,168
41320,168
41322,120
41324,168
41329,240
41331,120
41334,240
41343,168
41348,168
41355,168
41356,168
41358,168
41362,168
41365,240
41366,240
41369,240
41374,240
41377,168
41381,168
41389,168
41393,120
41397,168
41399,240
41401,240
41405,168
41408,240
41410,168
41411,120
41417,72
41420,168
41425,168
41431,240
41438,168
41441,72
41452,72
41459,240
41465,168
41480,168
41495,120
41505,240
41514,96
41516,120
41533,168
41536,168
41539,168
41545,240
41555,72
41558,168
41564,96
41577,120
41579,96
41582,240
41588,168
41590,96
41599,240
41608,120
41633,120
41634,168
41638,240
41646,72
41651,168
41654,72
41660,120
41665,240
41668,240
41679,168
41685,168
41689,120
41695,240
41698,168
41700,240
41702,168
41704,240
41708,168
41716,168
41726,240
41727,240
41735,96
41745,120
41747,168
41750,168
41753,72
41757,240
41769,96
41772,240
41776,240
41779,240
41784,168
41786,168
41790,240
41810,120
41814,240
41820,240
41821,168
41823,240
41826,72
41828,168
41836,120
41841,120
41850,120
41852,120
41868,168
41871,96
41875,168
41877,168
41882,168
41887,96
41891,168
41894,240
41903,168
41906,168
41913,168
41916,240
41917,120
41922,240
41924,168
41930,240
41938,120
41941,120
41943,168
41945,120
41949,168
41952,168
41966,168
41974,168
41976,168
41977,168
41998,168
42002,168
42010,168
42016,240
42018,168
42024,120
42028,168
42035,120
42037,168
42045,168
42047,240
42056,120
42068,120
42071,72
42074,168
42082,168
42088,240
42093,168
42097,240
42101,168
42107,72
42114,240
42116,168
42122,240
42128,168
42133,168
42139,168
42145,168
42148,240
42155,120
42165,168
42166,120
42168,120
42179,168
42183,240
42188,96
42197,72
42214,168
42217,168
42221,240
42226,120
42230,168
42240,240
42247,168
42269,240
42274,168
42282,96
42287,120
42289,168
42294,96
42296,240
42325,168
42331,240
42332,168
42340,168
42353,168
42358,168
42362,240
42364,240
42370,120
42374,168
42381,168
42383,168
42390,168
42394,168
42396,240
42399,120
42411,168
42415,120
42420,120
42424,168
42430,168
42434,240
42436,168
42437,168
42439,168
42444,168
42446,168
42451,168
42452,168
42460,72
42464,168
42468,168
42473,168
42483,168
42485,168
42488,168
42495,240
42504,120
42510,240
42512,240
42516,168
42530,168
42535,168
42544,168
42551,120
42555,120
42559,168
42563,96
42569,240
42573,240
42575,168
42577,240
42581,240
42583,120
42595,240
42596,120
42605,240
42609,168
42610,240
42613,72
42625,240
42629,168
42633,240
42635,240
42647,168
42658,240
42668,168
42672,240
42676,120
42687,168
42689,240
42695,120
42698,168
42705,72
42707,168
42711,168
42714,168
42740,168
42743,72
42752,168
42754,168
42759,168
42761,168
42766,168
42767,168
42772,240
42783,168
42788,120
42792,120
42797,168
42799,120
42801,168
42803,240
42813,240
42828,168
42829,168
42835,240
42838,168
42840,168
42842,168
42844,120
42858,240
42859,168
42869,240
42877,240
42886,240
42890,120
42893,240
42895,240
42900,120
42908,168
42910,120
42912,96
42914,120
42933,168
42941,120
42942,72
42946,120
42951,240
42955,120
42962,120
42967,120
42974,168
42980,168
42983,168
42984,168
42986,240
42991,72
42993,240
42996,96
42997,168
42999,168
43004,168
43010,168
43012,72
43014,168
43019,240
43020,96
43023,72
43026,240
43032,96
43036,168
43044,168
43048,168
43051,96
43056,168
43063,168
43069,240
43071,168
43074,72
43075,120
43079,240
43082,168
43086,168
43094,240
43097,168
43109,168
43111,168
43115,168
43116,96
43128,168
43130,240
43138,240
43142,168
43150,120
43152,168
43156,240
43158,168
43162,240
43164,168
43172,168
43179,96
43188,120
43189,120
43204,168
43208,240
43211,168
43219,96
43224,120
43226,168
43236,240
43241,168
43245,120
43250,168
43253,240
43256,120
43265,168
43273,120
43289,72
43294,120
43298,240
43300,168
43301,120
43304,240
43306,168
43307,120
43309,168
43313,240
43325,240
43327,168
43331,168
43333,168
43339,240
43354,120
43357,120
43359,168
43372,168
43380,120
43390,72
43396,168
43399,240
43401,168
43404,168
43406,120
43408,120
43410,168
43412,240
43423,240
43424,168
43430,168
43433,168
43435,168
43440,168
43445,120
43447,240
43450,240
43459,120
43462,120
43470,72
43476,120
43478,168
43481,72
43491,72
43497,120
43501,240
43503,240
43511,168
43515,168
43518,240
43523,240
43524,168
43526,168
43531,120
43539,96
43543,168
43549,240
43553,168
43554,72
43559,168
43572,240
43576,168
43580,240
43588,168
43590,168
43601,72
43603,168
43606,168
43612,168
43616,168
43622,120
43625,168
43632,120
43635,240
43651,120
43653,120
43657,96
43663,240
43668,240
43670,120
43677,168
43679,168
43690,96
43698,240
43706,120
43723,168
43731,120
43736,240
43737,168
43739,72
43742,168
43743,168
43748,120
43756,240
43758,120
43760,168
43774,168
43776,168
43781,72
43785,120
43790,120
43800,168
43803,120
43806,96
43818,168
43821,240
43825,168
43834,120
43838,240
43849,240
43863,168
43865,240
43871,240
43876,120
43877,168
43880,240
43883,168
43895,120
43903,240
43913,120
43917,168
43923,96
43926,240
43929,120
43932,240
43938,120
43946,120
43952,240
43957,240
43959,168
43974,120
43991,168
43997,120
43998,168
44003,120
44007,240
44011,240
44019,168
44021,72
44027,168
44034,168
44036,168
44038,168
44042,168
44045,120
44047,168
44049,120
44051,120
44059,240
44062,168
44067,168
44069,168
44075,240
44078,240
44081,168
44085,96
44090,240
44100,168
44111,72
44128,168
44134,240
44143,240
44151,168
44152,168
44160,168
44161,120
44163,240
44167,72
44173,168
44180,168
44184,120
44186,168
44187,240
44196,168
44205,168
44207,168
44208,96
44211,240
44213,168
44216,240
44241,168
44247,168
44249,120
44251,120
44252,168
44255,240
44262,168
44279,240
44288,168
44290,168
44291,96
44292,168
44295,168
44298,240
44301,240
44303,168
44306,240
44312,168
44318,96
44320,72
44322,120
44325,168
44335,96
44339,168
44342,168
44351,168
44353,240
44367,168
44369,240
44375,168
44378,168
44380,120
44383,240
44393,120
44410,96
44418,168
44421,240
44425,240
44428,240
44437,120
44446,120
44458,240
44462,240
44465,120
44467,240
44470,168
44475,120
44488,168
44490,168
44493,168
44497,168
44502,120
44508,120
44512,168
44517,168
44531,168
44536,240
44539,96
44544,96
44551,168
44554,168
44589,120
44595,120
44604,168
44606,168
44609,240
44614,168
44621,168
44623,168
44627,168
44629,168
44634,120
44637,168
44642,168
44643,72
44652,120
44660,168
44662,168
44670,168
44671,168
44682,168
44685,120
44689,168
44700,168
44702,168
44707,240
44710,168
44723,72
44730,168
44732,168
44736,168
44743,168
44744,168
44745,168
44752,120
44763,240
44767,120
44775,240
44787,240
44792,240
44794,240
44808,96
44817,240
44820,168
44823,168
44827,168
44835,240
44842,168
44844,168
44850,240
44853,168
44856,168
44865,168
44866,168
44873,168
44877,240
44879,96
44883,168
44890,168
44895,240
44898,168
44902,240
44909,168
44913,168
44916,168
44920,168
44923,120
44946,168
44965,240
44970,168
44992,96
44999,120
45001,168
45006,168
45010,120
45013,168
45015,240
45022,240
45024,240
45029,240
45047,240
45049,72
45055,168
45063,240
45068,168
45079,168
45088,168
45090,168
45096,120
45101,120
45105,168
45109,240
45122,168
45124,168
45141,168
45142,72
45146,168
45149,72
45156,168
45159,240
45161,120
45164,120
45166,168
45168,240
45182,168
45184,240
45187,168
45192,168
45195,168
45201,120
45222,96
45233,168
45234,168
45247,168
45253,168
45261,168
45268,168
45283,240
45288,168
45293,120
45308,120
45317,96
45321,168
45336,120
45340,240
45355,168
45357,120
45372,168
45377,168
45379,240
45383,168
45390,168
45397,120
45406,120
45408,168
45411,240
45413,168
45415,168
45419,120
45425,168
45429,168
45432,168
45437,168
45439,240
45443,168
45446,240
45462,168
45464,120
45471,168
45487,72
45495,96
45499,240
45505,120
45513,168
45519,168
45523,120
45526,168
45529,168
45531,168
45533,120
45554,168
45559,168
45561,168
45567,120
45574,120
45578,168
45584,168
45586,240
45599,120
45605,168
45611,120
45617,168
45634,120
45643,240
45650,120
45671,240
45677,240
45686,168
45695,168
45698,240
45700,168
45702,120
45711,120
45717,168
45725,168
45728,168
45741,168
45751,120
45753,120
45755,120
45762,168
45764,168
45767,120
45771,168
45774,168
45777,168
45782,120
45785,240
45787,120
45791,120
45795,168
45800,72
45802,168
45806,240
45815,168
45822,168
45825,240
45827,240
45841,168
45849,168
45859,168
45862,168
45867,120
45874,168
45879,72
45885,120
45889,240
45893,168
45896,240
45902,168
45903,72
45905,72
45907,168
45909,168
45926,72
45930,168
45933,120
45945,168
45948,168
45953,120
45954,168
45956,168
45958,168
45962,168
45963,72
45964,240
45967,72
45982,120
45985,168
45996,168
45998,120
46000,168
46002,168
46008,240
46014,240
46018,168
46021,240
46022,96
46035,168
46038,120
46040,240
46041,168
46052,168
46056,168
46060,240
46066,168
46072,240
46073,168
46075,240
46079,168
46082,168
46094,168
46108,168
46114,168
46129,168
46137,120
46157,120
46158,96
46163,168
46168,96
46180,240
46185,168
46187,240
46192,120
46199,240
46203,168
46206,168
46223,240
46225,168
46229,120
46231,120
46241,168
46246,168
46248,240
46253,96
46259,168
46262,240
46263,168
46289,240
46302,168
46304,168
46310,120
46315,96
46319,168
46343,120
46348,240
46355,168
46358,168
46366,240
46369,168
46371,240
46374,120
46376,240
46380,168
46385,240
46387,96
46405,240
46407,240
46411,96
46423,96
46426,168
46433,240
46446,120
46449,120
46454,168
46460,168
46471,168
46472,120
46476,120
46482,168
46483,168
46487,168
46496,72
46507,120
46511,168
46515,168
46528,168
46530,168
46545,240
46552,240
46558,120
46560,240
46562,168
46568,240
46572,240
46575,168
46591,96
46600,240
46602,168
46618,120
46622,240
46623,168
46631,168
46637,240
46640,168
46641,168
46644,168
46652,168
46661,96
46667,168
46670,240
46676,120
46684,168
46715,168
46725,168
46743,168
46746,72
46750,168
46758,168
46763,240
46765,240
46779,240
46791,168
46796,168
46801,168
46817,72
46823,120
46827,168
46830,168
46832,168
46837,240
46838,168
46842,168
46847,240
46881,240
46885,168
46892,168
46896,72
46911,168
46913,168
46919,240
46931,240
46937,168
46946,72
46954,168
46967,168
46985,168
46988,168
46989,96
46998,240
47012,168
47019,240
47025,168
47026,168
47034,168
47048,72
47073,120
47075,168
47077,168
47082,168
47104,240
47108,168
47113,168
47117,72
47123,168
47128,168
47130,168
47134,168
47140,168
47165,96
47168,168
47173,168
47179,168
47196,240
47210,168
47212,168
47219,168
47229,240
47233,168
47240,168
47253,240
47258,168
47274,168
47291,168
47302,168
47308,168
47322,72
47329,168
47332,168
47333,168
47345,168
47347,168
47363,168
47380,168
47387,168
47391,240
47394,168
47433,168
47465,168
47467,120
47474,240
47481,168
47484,240
47488,168
47489,168
47497,240
47504,168
47507,168
47523,168
47532,168
47544,168
47555,240
47558,240
47560,168
47573,240
47576,168
47583,168
47585,168
47592,240
47603,168
47605,168
47616,240
47620,168
47622,168
47628,168
47634,240
47639,72
47644,168
47668,240
47669,120
47677,168
47696,240
47699,240
47701,240
47707,240
47715,168
47727,168
47732,168
47736,168
47738,168
47740,168
47742,72
47747,240
47748,168
47749,96
47754,168
47758,168
47772,120
47777,168
47780,168
47793,168
47807,240
47823,168
47825,168
47834,168
47839,240
47844,168
47846,168
47850,240
47852,168
47855,168
47873,168
47874,96
47877,168
47879,168
47895,168
47897,240
47903,96
47907,240
47911,168
47921,240
47926,168
47929,240
47933,240
47952,168
47961,168
47972,240
47975,96
47991,168
48012,168
48018,168
48019,72
48022,168
48030,168
48033,240
48034,168
48045,168
48047,120
48049,168
48054,240
48063,96
48064,240
48079,240
48084,168
48086,168
48095,168
48110,168
48118,240
48133,120
48140,240
48149,168
48177,240
48181,72
48190,168
48202,96
48204,168
48206,240
48234,168
48236,168
48241,168
48242,168
48250,168
48254,168
48260,240
48268,240
48278,168
48280,240
48281,168
48283,168
48285,240
48297,168
48301,168
48309,168
48327,168
48332,240
48341,168
48351,168
48354,168
48359,240
48363,168
48365,72
48366,168
48368,168
48371,96
48381,168
48383,168
48388,168
48393,168
48401,96
48409,168
48412,240
48422,168
48433,168
48436,168
48442,168
48444,240
48447,168
48450,168
48452,168
48462,240
48464,240
48474,168
48509,168
48517,168
48547,240
48552,240
48556,72
48557,96
48559,240
48568,240
48570,168
48577,168
48590,240
48605,72
48624,240
48634,168
48675,168
48680,168
48685,240
48693,240
48694,168
48706,168
48717,168
48725,168
48727,240
48733,168
48739,168
48745,168
48747,240
48748,168
48761,168
